pkid,fklocation
b2e1b9b6-699a-db31-b962-285f7d17cee6,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
56a72d52-99c0-4ecf-bce1-6036bcc74cf7,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
cdf8ca35-ede9-4ed4-0f7b-d34ee59efcb9,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
7ab95728-c08b-1f25-fa10-d6dcb7615847,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
5ab81280-ac9d-6e21-58e4-23077830b249,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
5cf065a2-120d-3d73-2e97-e409e1e06db8,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
5d165d71-4608-ca86-cdd4-bf4e63b88f11,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
69b03488-cdf5-1441-6729-1620640f175a,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
65fc8987-946e-66d5-03c8-0ad016c7b096,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
684432c2-2592-c79b-53e2-39995f2ff22b,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
768c7bd7-a2b3-83b3-f7b1-bbcdc7f218d6,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
7b5a668e-2136-d92f-aaad-684863affba3,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
8e7c9aae-f1c8-e4e3-7b36-3ddbbe144bfd,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
5f13e839-508e-b272-b267-abfeaf27086e,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
92a246f8-c987-f00f-e5b5-b314fb5516dd,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
e7423198-b38d-e9d1-6336-9d94130e3156,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
7c7fa38b-7168-de3a-70d4-fbfcf8f7de2e,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
818e9427-1422-ac2c-eb23-cd75b2a2a6d6,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
a51d076a-5a58-0479-a381-43e3e119ced7,29c5c1c4-8871-4d1e-8394-0b9181e8c54d
