pkid,fkdevicepool,fkregion
c5181801-1a46-482c-9dca-a5a4a1c243d7,77c8b330-21cb-4c33-b04c-71379194cebe,89b1e078-c8d9-3fd8-5461-13e53abd0c5e
03e8dfa8-5f41-47ce-9e44-0826e59f17bb,2acd2cc1-6773-4793-8398-665aa9ce3c5a,a4a31e98-4260-6cc8-780c-c0ae65145443
e8877a47-13f4-49ad-9006-eddc00f0174c,9bf67dfa-ec30-4f4d-8531-9cba24d6c48b,aaac3355-9a70-67de-49dd-814da41646fa
8371074e-eb82-4dc3-8407-1e520c78bd67,f041d06f-8bdd-4e28-9d2c-913eb3dc51d4,7c0e588a-256a-72ee-56ae-6d02e81bccd3
b249481a-7263-45f4-bc8e-2279827d26ca,dedeca2d-13a2-42f8-a41d-1a9b51c551c7,f1ac4f9d-591b-d619-a5b9-8c99fb99541f
cbe9e3a5-faf4-4524-8638-03174a97f014,521f14ef-25d1-49d4-9ba5-bd372bd59b19,06db7302-8ead-f26f-aacf-7b63a5ebc56e
d385158e-c5b4-4332-9709-0692da8bbbd1,ba6bd7ee-2701-4350-b80f-46ba45d4bf4a,679c6894-4e95-b757-c7e2-8bbd8d99a9de
a198c9e6-b426-448c-a6eb-ced386331929,36271ae7-1f32-4529-b899-422065fb405f,98b96ce4-99dd-f5d6-f2b2-406fcfeb5b58
c53b44bd-94e6-493e-8e3c-59f8f1b083bf,31e35dcd-cd73-434a-9319-828dc3d9fa67,b9f329f5-27a5-5b3a-5f6b-f6063d02d734
861aaf07-7c58-4af8-b50a-b4ad972a44e9,f633b6de-4ab6-4618-bc4c-f27c90fb36c4,54df545f-03aa-f9cc-76c9-a3bbc2b1ae62
ab6d7211-5390-4905-98bf-8998b3ae1509,2affa2b0-4d8e-4a8d-9a70-0b647c50003d,98eadd16-e708-ca53-5626-9f791ac44ad3
c1660e6f-8980-427c-9463-fefd9e71bc44,75572698-e951-419b-8838-95de99504f4b,3aaf8f38-fc52-053d-732e-9b099ee4ebee
7b1a9631-e33a-4cc0-99c2-54a7d20b26d4,4994a7b1-81e4-46e5-93c5-bfd6c110ae71,ad9a4f74-8275-2441-60a8-07e66da9ec06
19f42c5e-4691-4f99-9216-baa4679d42fa,0d4ec18e-4815-4958-82aa-cd9b80935263,58667071-c874-7f23-a2dc-69a81ba08cb7
4c748f1c-e7b3-4f85-9b48-8bd7fcfe8400,39d23fac-d13a-4c1c-841a-3f2bf7078282,900909f4-f617-1969-0664-acad4c577ee3
10f154bf-2531-46bc-9b6f-54a46474f8ea,1209fe21-8897-429f-aa62-36338e83d743,8cba155f-a482-2e53-edfc-f45474b25f96
18d47cac-8e22-4807-9d4c-f6e08bc897d0,1b3f104b-4755-4943-829b-52d24ff9ee89,24b320d5-d1aa-6e57-9ed4-81d125c1cd1a
15f5859c-ac99-4fb8-80b6-5ea3551e90ef,d47bf9eb-017e-46cd-84dd-2edf303e43da,16c953b9-4241-daff-0166-d8db9b0743c2
b54df4b1-90ed-46a0-a93e-a996c92a379b,bf935f2b-63d2-4680-abda-21473a388b99,31f969fb-d3d2-ba72-73f0-c86790c27d5d
91d7b5f9-0d59-4dc2-991e-ab58c1e13e88,08d7287e-341b-4e2a-b0be-171352b11683,5eb39a6a-c21a-689b-b692-87c33fc43c1d
49466c67-fa3c-4f3b-befc-8d11c2b4747c,4eb1773b-50e4-47f0-b3db-51dbb6d11925,de4a9209-06b2-1b1b-de8b-d90043b4a3c5
efbd3759-1069-4363-88d6-ae697e2ae779,67229729-1eac-4c74-aab8-f63ed4a69227,e6bf3a8f-6bd6-37f0-40dd-f45a1a649aa2
4d4fc754-2987-454a-90ee-b5ce0ba5698c,36547fbb-a66b-4861-b6f3-7ff6f09436ee,6d103eb5-f082-4e4b-b28a-e8d28b3a5664
eca70d0b-c00f-42fe-9152-90729c7c44f2,118f6d6b-fb0d-4a8a-914f-25321bca4032,310a5f10-1bbb-b462-00d4-22516993e3bb
aadb155c-f2bc-4d40-ab4b-4ee590363e28,d788ff15-bb62-493b-ad69-7c715fa8b933,3f2e9aac-099b-9f99-3d62-cc19b4554725
f9b30b7a-c92e-4d18-8636-f47f93d9ce74,2f951009-1b84-4817-b995-85fc8478f55b,8db22a4d-f13d-ceb0-effb-748a8252928f
1897d369-db36-480b-bf11-8b1c51bcd771,256f39a5-718a-40c6-b6b0-aa1e125aec78,25888539-4f55-3213-82af-f7804fd6cd9e
d513c003-1f53-4dfb-b972-7c8d428d075c,ff12e59a-656d-4210-b47c-2b23ddc532c5,04206eb4-7346-d32d-b869-afbb0cca338a
bdb89d6e-73e3-4045-adb0-13a77ecc8bcc,d3fdd1a7-8cda-4aa7-8582-e1496d319c75,8d59f1df-bc07-bbe2-5e45-abb19a51093f
0568d740-3a9e-47e9-9f61-b24f192b4c67,c289a23d-b108-4c06-a6a1-fb04d742c981,9f95f558-c1a4-0206-7b48-1bdf1aac7024
8dff6a90-b7b9-4293-bdd7-46a2238b087b,46a5fbd5-59c1-46d0-aa08-cfa72ab3e84d,bd1df743-029e-1e1d-3d9c-84c92d256fdb
65b253ca-7b15-41f2-8a09-70db19cd4035,a030eecc-38e6-457a-805f-3703ec3972d3,e7cbe8ee-0f84-b7e1-f3a1-754628932ad3
d3bd5f4a-67e8-4288-a2d6-6fb3c8d4c6bc,5203d674-0463-448b-acb3-761798dade95,9f114b41-9349-ff98-7f4e-944782e3d8ce
801becfb-6247-461b-b275-7b68c8eb581c,154bca04-43d2-4836-8710-d6d8dfc746c8,07fef0a2-7600-1bb0-cd2e-60c20f038fa4
e44567b3-1910-4e69-9926-b98bbc21ae00,cc601ca8-3e6c-4b96-ac24-6d688976ef71,0e4768f1-40bc-7b21-d2cf-02018147ead4
2650dcff-5811-4a19-a36c-f754c752cc46,dfcf072e-81d4-46c2-9624-29e70dd1a349,9ac1c982-792f-64a5-7ed9-2a3251edc036
d66ad69c-6d69-4d10-9fc6-24795d161614,5a8d19cf-5875-45e9-9049-067b9936f109,8924aec4-66c9-417c-299e-e35f202bfa3e
1759062c-523b-4665-a17b-0ba3e63fe101,f80325a8-c0da-4ae4-b404-540a114e615c,81be6bd7-6c05-9387-58c9-eb9f9f94864a
44abee33-48a2-4042-a10c-68a15f2e09d6,20fca22b-4c34-447d-8b22-c0a0cbea2573,6e05cbe7-c609-4399-2cd4-f054a8a2d993
18bbec57-2d40-463b-aea7-1c829d62ead1,764d90da-cd18-4853-bd3f-40661362c1d1,25ab3cab-2bea-ac52-80fb-069cbd0421c9
d00c5a85-b857-4488-9709-d192c4218681,45891ad6-6be0-4849-9bfd-e0c258f5de16,b07538c6-8429-2d68-bf5a-8f6f2470ce7d
3672ad2c-eb3c-4786-af28-71ae01a32583,79c2b27c-3eaf-4681-94f5-0be1086a5a0b,6dff10eb-91d4-ba52-fa94-d7be175f9fb3
d51f8e68-d892-4968-96e2-384e546b69be,0059d5a3-44ae-4bb4-8dfe-5ec1105b15d0,615ed68d-f602-416f-d730-514e8ce98504
d43a5ea8-5cf3-4361-b9a4-5324c5d27fc9,97a7de7b-f246-456d-aa30-af8feb4ea400,c72a3f1a-fb03-34a2-3477-085e99d99b40
74c514da-4622-4bfa-8450-f044f57ad342,8191cd1a-d563-4e54-a2b8-1b8f299b8210,d4349e81-8cad-a8cd-1aaa-7deaacda5fd0
911e0f4a-4749-4797-8f84-3075459995d2,023efc49-81ad-473b-bcb8-b153ee07688f,64d1a511-8e92-ec3a-0727-909e1716912e
7fb4d000-9bb4-40c3-9caa-1f706df0e4c4,7adcd3fe-6188-42ba-ac64-3302f5d56302,20bd6e46-9c18-cbf1-36dd-c784130ee07e
4d59819e-a9fb-44f6-a995-634c3336c72b,a814c769-db3a-4f8d-be32-737c6285ad38,b3469482-cab5-93e9-54fc-88b56c6c2754
ef86b850-8bd5-4dcd-ac57-a0b895f6a84a,fc78215e-cbcb-48c2-9bfd-75b8fea9afac,1a3696fd-37cf-fa3b-61e0-c1c8dd433bb9
6115a52e-d661-4ef5-a584-ba6e8fa25800,a1843f87-7819-4dc3-8680-cf908bc5603b,f865e367-0ad3-2027-89cd-03024ac85f23
48f7d885-45ad-4937-9140-65586895056c,6de69c92-2df1-4e81-9186-6989bfea27a0,14a9df30-ff34-7fdd-2be1-1aaa0a7b7f20
95a67205-2ac7-488a-ba4b-8dd10146aa24,0647511c-461c-4e8d-98bc-a3caeae118d8,4e4e78a3-8dad-b515-9299-5da4860c7138
f8ca9587-c2a9-49f1-a52a-56953d3d7686,091f9b99-92d5-4339-b34d-589646e7a9c7,6cbaff8f-f715-2b05-b30f-21acbb1d576f
aa3884ba-278a-4fcb-96ff-7d1333d3ecd6,ab14d63a-0aae-41f5-bf45-98a8b830a76e,601690f3-1687-ab35-22ab-ac25dd22c049
0e299106-a656-44a8-947a-31a2ba04d255,e4fc1665-bd7a-4f95-86ac-8308855d7e63,aa9784bb-f0aa-f9f3-1df2-0e3de9c2fa8b
8cbbd851-2147-4446-a1e9-e83f8e7a0306,6dc27d3f-21bc-4b15-9c78-0a61c7e1fe43,4716f45b-2d34-22b2-4d1b-dd6f71bb9638
00bee376-ad57-4445-bdff-3972ba83ac8c,58c509a3-997c-4a37-b1e5-01646ebb02cd,1d3d834a-e541-7537-70cd-348ab8b286d9
2605c868-44a6-4309-9424-8d796f144ee9,7c5ac75a-4b0e-4558-ace0-748bc88eeca9,087ca31b-3f86-0105-aef2-f65769f89ac1
d5fbc06a-f8ae-40f1-bcae-5a2bae4e990b,c5846433-f511-4df4-85a1-4ca70502cdba,b98432d9-9bd6-6d50-dd4c-2b3973033bc0
7ba2976f-edcf-4f70-a86c-2e2b7a751c14,db4b1987-6166-4ff5-a2d0-9c463e1a3597,fcb1538e-6501-e3aa-4d03-06ad6f10633d
4904c74b-fa4b-4a27-9128-0149f28c56d7,c4cc389f-e0be-4cd8-9ba2-450d490e1639,399c51ad-de9a-9968-e7c1-88ad9974f041
6c42bdaa-1cb0-49be-87a1-fcd1effcfaad,69f74b0b-d7cf-ea04-3435-92e35aa28e7b,7f1d696c-b3af-d1d7-2b09-8e53e7fb3853
e09f752d-5831-4666-921f-16db52300088,4cc47543-592e-e08c-7374-760c5c628808,ca443b81-8ecb-12be-3c9d-1d774c827457
aad1c6a4-778d-4ad0-8722-ff341ec04016,e6707f56-b86a-f9bd-60b6-23bb5ea55f2b,1b1b9eb1-7803-11d3-bdf0-00108302ead1
d27ffd89-f594-48b3-8558-5184bd5bd7c1,4269cb53-aeff-1576-c683-cb734793f3e2,56f2be52-7ebb-476c-ffc3-083e6832880b
be331845-1c4a-44a3-98c2-69906190f9f1,a3a4f299-275e-4717-9bf3-6a6b42818ddf,272c1340-6c0c-621c-742c-121fb0049861
b36fe7f0-4277-4662-9e7b-b7ac8c311563,94dd920e-94da-42ba-8444-e3723e618b0b,cd2b9e3f-c577-ce8c-53b5-d2fbbd2db68f
e38ca38a-e354-4f49-b838-be84af74fae8,804abf84-9039-4570-9d9a-5e531c003cf4,38e1737e-a6c9-b94d-e500-acb0ea199466
b654e95d-402d-4d7c-973a-7b14552b6c52,324c1782-eb22-46a8-8ef5-04cf484689c4,dc89913a-5d64-2ef3-27e9-9aaa950cd190
0de3c980-d55c-49eb-9b9f-b6ae5f697731,acc15d91-11e3-484d-83d9-8a7d3f8abba0,c369723f-948d-c095-32b7-6f420ba64dd0
a24d07e7-8659-4b2f-a603-01876db5cb22,43c8747a-6229-41b0-8ed0-08d87e523a92,dfa0f0e3-82d0-e6a3-d682-66bb95ccd00b
1ecbcec7-a111-4695-aab7-5ef765026f9b,b463290b-8854-43d7-8a33-cd11db286e05,6f357dbf-862a-7590-2197-63c5f3624a65
b38fe4f8-f59e-4697-8d76-2c2e00e91c87,2a236712-6519-448c-919c-0ffb29ab0fb4,e9fed869-dc57-64f7-c748-ad123fe0fce8
dcb893c8-89cc-4f54-82f3-ec0a6dd46592,66569434-4c13-4ba7-bd7d-63500f9ff2c2,cc7af4d1-a68c-7e54-6458-a766eeff27a3
9f48076a-2fad-439b-a0a1-75a93819f07e,21aa89ef-3f02-4a4f-8701-ffde057b1793,4000fff0-0f47-3b27-9def-0c8250b365a4
e9d4da5e-1691-44f5-97bf-208af017e9b8,04c66dc2-3eee-4f63-b9c7-71f74698ec59,1cfc35dc-68e3-285b-811e-bbf638cea319
f5767619-ebdd-4cb0-9edb-d09b821e5cf8,2e549af4-8c94-4665-a43c-0d656a6c99d0,aa250294-bbaf-248a-117d-ad51787fb3eb
139d5fd8-d9f7-4db3-9396-69afaee57a57,267c37d2-7027-4d4e-8f91-83f81d9883b7,5864b1a8-823e-8b11-3fe5-e9abc0b2908e
bc7973a9-dea9-4b62-82c2-4849e4d2ab2e,bf8716e1-6c49-48e1-8d22-c15e3fb0d56e,5c94dc85-8155-9008-ec4d-5e82a04bdd75
96909289-cb9a-42e0-88fc-368c226f68ab,cc26675a-4593-42af-b980-fa10b6fc4b6b,48fd2d1c-9848-c6e1-bb1d-56c676005184
1bc36c3e-6c99-479d-899c-081a088eae2a,180d5bdf-deee-40b6-94dc-3f92244b518c,eb78c57a-db3d-1765-2951-aa163b5c86d7
7fcbc026-11fc-43ef-ae16-7649acd0391d,c2c5ae6c-163f-461f-8edf-4ad7352854c9,a9ce82af-085a-ca17-1ec0-4b213ccb73d7
279472f0-2931-4ac4-b767-e4a1a5bb0684,72e8a50a-f2cf-4b61-b771-a055fb1af264,caa18ecd-1257-22aa-8293-b69402fe110e
419d9894-4707-4b1d-9a94-aa91facc405c,65f2b948-fc6f-4a43-8214-c83a322068b0,24cfb6d3-2b69-b2da-ee86-72e2de6a562a
70a24729-30d9-445c-b341-0789cafe2da1,74de537d-6acd-46f5-be36-26e53a38c176,36591497-21f9-7f93-cd2b-664610792bfe
a7b32230-36bd-4b6d-a0fb-6d07713caaf1,1a4980ab-771e-4b15-8469-ff3582eab601,36c1f091-7628-b8a5-6457-558adbd0f7a3
167d4361-d334-4916-9a95-3dcae794cb73,ad81349f-f277-43a0-8d30-bd0c0a9cd252,7a6a0182-0bc3-7fc1-4ca1-c0efd33bde26
f2f572ed-276d-412d-b41b-679673f2ce4b,b2198eac-56ba-4526-8cb7-db7b36f7871f,64b0227c-ad92-8877-edc1-8bfa4bfcfcb9
b480c906-4bb1-4668-8bd2-35a7418a404c,5733473d-4910-4fd0-95b5-373032aca881,77aa63f9-a15c-7db9-b982-a1f55212dadd
c30be068-cbcc-429a-84bb-bc3020c06dbe,893ecbf9-231a-43af-8b76-afc719f971d4,bd1ab53b-6e9e-616e-0829-6b1b50c69636
db4ba3d6-30a4-49ae-ae29-25fdcbc01d38,3d6da61c-15ea-4993-8134-6dff2c846907,304c9118-c38d-5cf8-3a22-b498a8bc69bf
224c39d8-56bc-46cc-97dd-9d770aa993bb,175af957-9a52-4be4-b89f-eb5c32947d74,24e2a58d-b844-4b75-44ef-05f8cfd06cea
357d347d-2614-4183-bb4d-acb94c997904,3308c727-f9e6-49c8-8dce-a0d4bd39a8b4,3f8c961b-5db9-3697-551c-396b41a1cb68
a0d04445-a8c2-4530-afb6-d8dba9c0f28c,dc227ca1-492a-49bb-bb5f-f16463fd86ee,ea6adc18-37e8-8d61-3f91-339d64c67f9a
7bcdca58-2f99-4130-ba91-6e70ce8a896a,02c29bb0-003e-4619-90b1-c643b7bb85b3,21af7fa7-fff0-b219-4994-827ccac4e715
a7426bc1-dfdb-4196-98a3-40c46fb778c1,86ac2869-760e-447e-af25-d97714a4fe31,3c40018f-558f-263d-d75c-1add76fb5039
d7b51c7f-b0c4-4d0b-9366-b369325624b7,fd07450a-4884-48ed-aa71-5b0dc39cc42e,59961bea-5780-b827-a342-aa4a8507f8e1
1ffaba50-b134-42af-8951-28e53df68af2,7639aedc-fc51-4df0-bdd5-8ca9169948d2,8ec937fa-e0d5-f477-560f-815b0750e296
aba8a94b-0d58-4c81-bc7a-e61b4be770dd,376d6fd0-5f77-4962-a5d3-cab1df1a1100,2cbcac4b-6170-9ff3-b49e-16dbd790b928
87a7fd19-b442-4628-ad9e-8c3e0b758426,4c3fe73b-fdb6-45ff-af31-b44d9cf59667,eadfdf03-c926-c0e4-7221-1d73294f37b0
c0a6d9d9-b8d0-4362-93c5-e480eea14e4f,37863ed2-ec30-468b-ade6-4ef6efd7eb82,f3562a17-9fc5-1794-973f-a84f9319cf16
6becad28-b395-4f39-8dc8-2deeeb4d9e35,5ed30bf3-0ab4-4562-a9f5-02bf8cf90c7a,3b871989-e183-634f-04ce-6a2d9bb548a2
804d1b77-b816-43b6-a3cc-eebae74b447f,ae6a6c87-650f-4d58-927b-c50100b47d1f,6b03ee9d-f024-e419-b645-5b0a5c5cb9ff
760cde7e-f202-45aa-8f1c-89892dc64fc9,0bacb92a-451c-4250-abed-26a10a55788c,506687b7-60b4-1f09-5d23-7dc2b53216ac
c57b2b63-9365-4abc-8200-1449b53523eb,ad165209-68c4-4c77-89c9-82cae8df875a,ffac58e9-894f-041e-2d00-cd7702c6a90d
c73c79e9-13d3-45d2-b0a1-68e044d449df,8e7e62b2-71bd-42ac-94db-2211da54f5e3,0a0edf2c-7683-38dc-0af1-d3dd607ba169
86c2ae03-2469-4669-bc89-fdbc994382a7,d3cdb8bb-173b-4ccf-9afd-fa45bb773a42,dded5869-47d1-2477-ba50-35476500e207
a124fa3b-7e64-492d-962a-f28291344305,119a9282-5d77-4d48-b846-834675ba1158,3da1cb5f-0388-84e1-4fe8-f459ec4a7c35
d0474078-6966-49f8-a606-8617864851a6,3fcff8e8-32c7-45bf-afc8-bda1d703787a,93350b6f-40f7-b1c1-9f50-55916bc4dd39
0d1fd77b-ffc8-4287-bf51-01b4110603de,1b770aae-3ba3-4ca0-89bd-0009d6aa928e,b76288ef-d835-6568-b8f9-cfd4f177094c
24fdee8a-1e7e-4f1f-8243-169238943f24,473c867e-b6ac-4ecd-8439-29d54c8ad66a,87396458-6d3e-2f15-eabe-80142cb8d80e
8f9e6e40-3283-47b2-8204-11d90909a822,a339a66f-3642-44d2-b73f-877da4bbd36d,bef57f89-a615-4e87-a6dd-e9f5319d4dd4
2b38cc25-df33-4c5f-a901-be83c80cdd7a,688497cc-f93e-4c1e-b6a1-120732c008f3,c8a61fad-c38b-1dd2-600a-07e7cec1a744
f8073e47-86a6-4246-a35f-3b59329f8840,55e9c80b-e7fd-4336-9e62-2db282bde3b9,8f9220ce-77a5-3995-b9de-be02772559d9
2e1fc243-08c0-404d-9073-582982bf518f,9d06f1b4-7de3-4f9b-acb5-2a9cb3b2023a,3eb40b43-eb95-d37f-ecd9-c8e831e3b703
f0d4eb3e-a064-485b-9976-c87ab847223a,60188f20-b39e-4868-b0f7-f383cf55e0fa,f8cd8e84-4a0f-23a8-9af3-c25401076a61
9a97f47e-cecf-4320-a57b-8b8a65e8c2fd,2d4c6794-6967-48e7-a1bb-24e90580f060,edc94023-dc34-03a2-b810-c6967c0f4b65
aeb5d973-b603-43eb-92e6-f5567ed34887,c7290f07-56e5-46f3-858f-c6720d0c18d3,7be5d29a-39b4-d256-50c9-4cb083a4f87d
0df5c8b0-fcd2-4e59-8a2f-443f702facc8,b220cd75-25d2-40c6-bdbf-a42385f2535a,89f7cd66-a17d-27da-d684-496e218a20c4
1422473e-c653-4fee-9bd2-65e17be2a301,24aa6bc4-df0b-4ff9-9c8c-41e0aadbb184,6e009ac5-50e2-0ca6-80cb-579034db3ffe
b817d3ef-0b40-4b96-a968-2944c2af2004,447cc56c-2701-459a-8454-99fb42acd3fd,e95857df-87b0-9bbf-79a4-a060f64a8783
e6f32ca6-72cc-4c8d-afd4-efa74bcbafad,6b7d2cbe-d897-4b32-ac4f-80d1fd257666,7713bef4-c9f9-1ce6-228c-9070e924edcd
061f3694-c1b0-419b-9206-43d5a34c3e18,314a674e-36c2-4ded-aa0c-2ec3004be218,c2e2c512-814f-82ac-23f1-c1819d727f89
aacac0fc-09c0-4ce8-9e5b-33792805a5c4,e272b4ce-cb84-4dee-a992-951e2cf1d412,0b484ac0-aab9-ad8e-a964-dffa84b030bf
5d422307-1a7e-4232-ac2a-372236ce81d0,bcb84d6a-158d-4823-b3c5-5f45cf13949c,0b6b9160-7d58-cc1d-d1f0-a878706382d2
4ca4ee7d-4f85-4028-a656-43b398007fdd,2e85e27a-6fef-4aba-9f2c-74ba87c14f76,aef309f0-3536-dd10-b309-fac87b59b84b
4e707701-3a3e-4ea6-8a73-99d1c473f94b,0ae12123-5ec8-41b1-b9ea-3d518290004c,62e437e5-c77d-441e-68f5-6d81b8ebfecc
44022dee-cf3b-4bda-9402-5311fbea3a04,ea760d87-1ff0-482d-8535-e1a127de4513,fdc46933-7f48-6f96-986e-d6585a6160a9
f45a8baf-1f84-4c8a-9f7e-2afd47d271f0,43b645d1-e662-4230-a798-a6180ec5d28a,d131c614-f77c-fd57-4655-da4b72a99c95
6581a6f5-3a21-4ac8-849e-ce193cf63163,f5a1256f-8b20-42e4-a71c-c18b5b9332fc,8ec48db7-8845-85f5-14c9-27b3e4735b7f
45ac1131-378b-42ba-bd59-6eae5f1b0ae3,f6d102d9-e083-4fd3-99c1-9af4cbda09d0,a70084e3-e203-aad2-58a4-89bc8285ac2e
90adfebe-927d-48eb-a5c7-ee0858d82318,761de1ba-dd6f-4ed1-9f58-18993736d14f,bb770bae-e562-5db3-c407-66ecb36d7901
9cdfa04f-bd2a-427d-9ee0-76f488f98d88,1493e469-5ca4-4a9d-8871-aa7b076a0d05,82a37adc-74d1-1b53-17b5-55fd9c5f4903
aab83cae-214a-43b7-87e7-e54d61601579,9e1b63f8-be35-47aa-90fb-be6914d90ee3,67692abd-2393-2b0c-f6b9-bbfedfa33684
5b010d15-897f-4cb5-b495-4f525e613bc8,e20e0ae1-77f0-4aba-8039-76e93fb50021,e204c8e8-7ead-047e-580b-a406adbee01d
8c466133-0b5f-4374-8431-959ae55b7a27,c173d8f2-575e-4081-a72c-90f29663c90f,9a51e31c-40ea-58cf-162e-d12dafba91b2
11aab0ca-77de-4029-a450-9294c9140281,89281c04-b17f-4193-810c-dfda73afb045,3fbc0085-4359-8c80-e313-2a839f0b4523
77a79071-abfd-4438-8e81-dd4ac2df19a3,a5c45924-ad32-4431-999b-2c6d6b58427b,84f02c00-35ff-0e22-5765-014d4fbeb271
a37ea446-522d-43c5-92ce-60b7e5d335bc,d98c1cc3-44fe-49ef-84f7-24a08f2ab5a0,a40adbb5-804a-98cc-b446-1d6ae909251f
ddba7dc4-7b43-4467-9ba3-65ca3b3f3f04,19041506-e7cc-4d8b-9301-9662c9fec0b9,054c6335-0fba-8453-94cf-b96f9489c074
04ebde7d-9d40-42c0-a87a-661c5e3ae134,caea0df0-87c7-4cb5-aefb-fb795a11f0d1,42360975-8dee-b64f-359c-ba41372242ba
fef89d5f-b7a0-4220-b787-402038c67051,138b6d0a-a9b0-4ed0-ac1b-6f37c37ac068,6a2994a6-9236-e6fe-8347-cfccbc746da7
d92df3a7-78a9-41c9-852c-e44a11434cc5,d5607426-8a5c-4298-b248-f573baecc6a4,2d0115ee-3cc2-02ce-2d6c-b40d085a00c1
aabff579-eb7e-45ec-8953-9cd5646258b1,4d534ff4-7f0a-4c8b-8ba1-e4d3534031b7,ae7bdc29-309c-fdce-fdbd-10e39b437263
9fb9a4fb-1f9e-466c-bb10-5c334f33bf17,c1af38fc-1960-4b22-88a9-cc960d123603,5ff57945-d800-0778-df85-4bcd3a62c4df
6983624c-1f64-46ad-afcb-aca13374a060,fa2da983-8cdb-482c-b556-56be7c4411c4,c62146d7-a0ab-b47a-c7e6-3b9a9268d149
b30221f8-3d22-4b59-ae2f-d49d1c9e528c,6bc6e3d1-2b2e-4cda-b1d2-ec2304d89500,f1079f51-c144-a2c6-db83-03ac3a94fc08
d3ee3689-b08b-40a3-b688-8d04b08cdbba,528c843f-ebcb-456d-80b1-7d15a52264d9,c136aa67-f2ba-e45c-2b14-a181e46a3e86
1dc4adbe-1740-465c-b182-2f337dfbb230,acda4a5e-2c79-4811-8075-379dde343b04,0d6b0965-62b2-7cfe-5ff1-c1e577eea5fd
b6f2b026-c17b-4c8f-97e4-2f84553512c6,abab541b-9d0a-427e-a15f-435092b0c97c,8e1b7a5c-dbeb-b048-59c2-6e5d2e617b70
11aca656-fdb4-4c8a-a0a6-dc9242bd223f,a1c6657c-9ab0-446f-9928-992351341f3e,f590c980-31cd-953b-345e-b10804838156
2052a597-7e08-444d-9917-742b47e94e62,b4e34c11-0380-4176-af76-73a8bc1692cf,fd92038c-5aee-02fa-97b1-20fef3c8b1cb
d197cf3f-1c7d-4e6f-8ae0-2fcf0068840a,d89936cb-7c6b-4995-b790-521a62de8319,a78a79ab-6d6f-6cae-8280-587d5c5dc709
eeba700d-99e0-4be0-9f33-9ff731859bc0,d9be5d4d-e868-43b3-8e0e-b983166c666a,1093b912-3f29-00dd-9833-8d55d66c8e3c
619315d7-a29f-4381-bda5-1d1166433b03,2b07a7b2-226f-47c6-a1e2-bdc202e796f1,d24fd9fd-de46-ae2f-3b1d-d2379ec167a7
cd7ec381-2bcd-41a1-b263-6dc039077e9f,36acee4a-74ff-4eea-a337-d8c48c77471a,710f346d-9c38-a83e-0dfc-e062835ea822
4894a6a9-4c38-47bb-b47f-3a08d56f8f29,75880666-6606-4690-9a28-bc4c25063b61,d020f5f6-6c81-1d79-6d2e-e181e545ffd2
d419223f-3946-4bd8-833d-0cebbc1537cb,1561c19d-e73c-423c-9ca0-6bc46d4be7ca,2b53c9b8-ff0a-0712-1177-f20e53bab82b
1677429a-f9a7-4a85-beef-5ef0bf2f6572,7f0d2e9c-6056-4567-9d91-31fdb432efe6,d8ec5ed1-9db4-2c11-c7c4-d96dbfa2a484
832e837f-5122-4155-9b68-70cba4085fd3,c9e94599-9a33-460f-919f-f021ab3be591,aeb118f1-10d7-00b5-b5f4-d5d95b7688dc
6546e281-c148-437c-8fab-42888501926e,7745d2a9-8fc5-4a61-942e-2264083b27f9,b6269e87-a06f-def3-2202-401cb3aad7b0
c506d90e-d2ff-4f04-a070-8ffa7739fa54,dfb5f796-bf49-4961-941d-94a85953c4b5,3809ac43-c4cb-9853-b0d6-435a31802047
4deff573-8b8f-4bd5-b10b-5fb11b1810aa,b7fff48b-3a65-413c-8166-fd4bb40b95ea,a59ab4da-6f62-ae32-0a8b-a6c54d95a4d7
d884093e-bdee-44d1-bfa6-b367a37d642a,b1da425e-feba-4849-944f-718135dc5093,7fa4cc7e-5143-1f2e-e8da-d76d7394dfac
83293728-34f0-4efe-9068-bb3fd273c029,b9fb5949-2df7-49bf-bdcb-2bfb4897b4dc,9ba2b6ea-961e-7719-e54f-e382c1d7cbba
4c475861-6617-4225-b170-f1abb86ed015,e98d3100-1f0f-4624-a519-6a96600cb727,0d125367-60f4-d382-e49f-28798e0a424e
29cc01d8-8c9e-4a2a-aac3-ae3d74c2d4fc,54d65e95-aafb-4e78-8532-ce34a021b32a,c7ebe66d-6502-96dc-43b4-1cdaf1f9f8ad
8b22265f-5fb3-4979-bedb-8a2485d7e2c4,426eb7b6-a813-4232-bf3c-24f8be1417c8,054f0bfc-f550-fdfc-7c54-ebdb2b53e148
5cef4d7f-1d35-4aaa-b100-ffc890d449bc,bdf051ca-36ef-4226-ac06-f1cc8e41f56f,acabea3f-b597-99a2-5f74-dedc999943d2
d7c68837-86af-4098-bab7-9732a40fa179,ae2c8ab9-de1c-4ffc-a623-cad46f02c2cc,3cd3ba27-925c-0231-a735-73c15ff2ee89
d7135412-b080-4766-948b-32d24efc4495,0036a10a-66d3-4ba9-9cfc-f39095552371,3d1fc8ef-915e-4018-6d09-d378a553cea5
decd8c30-35a0-480a-bc57-305dcc12aed1,4635d688-be1c-4817-a5f9-d2fe0f31e8d4,939f1f7b-bf65-9086-668a-2d7454b47407
