pkid,name,description,dialplanwizardgenid,clause,resettoggle,tkreset,tkpartitionusage
29c3ccf7-3018-288f-fd3c-614ee59d7f67,FXE-FIELD-A-WRIA-8569332166_css,WRIA Kims' Private Lines Outbound,,BLOCKED-GENERAL_par:FXE-WRIA-8569332166_par:FXE-FIELD-A-WRIA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
7e9a096b-ae16-35b7-fe0d-4b75dfd263c7,XFORM-ABER-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-ABER-MGCP-DNIS_par,f,2,99
a6ba5ad1-9f16-454e-a794-ace643a3fc06,XFORM-ABQA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-ABQA-MGCP-ANI_par,f,2,99
4feea75c-1a98-2933-2775-bdec81a3d18e,FXE-FIELD-A-MPRA-APP_css,MPRA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MPRA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0207bc68-cd32-a356-1d6e-3cfe08b8ba89,FXE-FIELD-A-CVNA-APP_css,CSS Applied to the phone lines and Gateway,,FXE-FIELD-A-CVNA-APP_par:BLOCKED-GENERAL_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e6e6f331-9896-86b2-29b2-7d9fc630978c,DTWR-UR_css,"""DTWR internal, local, LD and international calls""",,DTWR_Internal_par:NA-Local_par:NA-LD_par:NA-International_par,f,2,99
d1bc468c-4bf4-2944-3150-cbc59c9be9ff,XFORM-IKKA-MGCP-DNIS_css,IKKA Applied to site gateway configuration in CUCM,,XFORM-IKKA-MGCP-DNIS_par,f,2,99
572fd83c-3805-6542-a933-53f36acf5a08,FXE-FIELD-A-ROAA-APP_css,ROAA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-ROAA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
00eed039-601f-1ac7-cd57-161713382931,XFORM-RHIA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-RHIA-MGCP-DNIS_par,f,2,99
8dab020e-c766-0141-4a47-87ad5056118a,XFORM-HHRB-MGCP-DNIS_css,HHRB Applied to site gateway configuration in CUCM,,XFORM-HHRB-MGCP-DNIS_par,f,2,99
cd54a732-c588-6891-ec1f-27bb33b43b8d,FXE-MOTA_CngPTP-xform-GW-IN_css,FXE-MOTA Transform Incoming GW CLID,,FXE-MOTA_CngPTP-Xform-GW-IN_par,f,2,99
601f256f-6eca-decc-f749-da9f52f2a437,FXE-FIELD-A-BURR-APP_css,BURR CSS Applied to the phone lines and Gateway,,FXE-FIELD-A-BURR-APP_par:BLOCKED-GENERAL_par:FXE-FIELD-A-INTERNAL_par,f,2,99
eef42f15-1e48-eb65-6953-2cf029dcaa88,DTWR-LD_css,DTWR internal and local and LD calls,,DTWR_Internal_par:NA-Local_par:NA-LD_par,f,2,99
e956112d-6d3a-83cb-4d34-66801351e5af,FXE-HTSR-UR_css,"""FXE-HTSR internal,local,LD and international calls""",,FXE-HTSR_internal_par:NA-Local_par:NA-LD_par:NA-International_par,f,2,99
a368f61d-62d3-fa94-d423-f28d5461670a,XFORM-HYAA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-HYAA-MGCP-DNIS_par,f,2,99
dbc92bb9-8fa3-b3ba-6f4c-dd841c6a8796,FXG-FIELD-A-0517-APP_css,0517 CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXG-FIELD-A-0517-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
43ea435c-3a80-db35-7780-69544b93d7a1,FXE-FIELD-A-CVGRT-Gate-css,CVGRT CSS to be Placed on the Gate,,CVGRT_Gate_par,f,2,99
88d5622a-6237-e725-7b0e-307cbf8f0d2e,FXE-FIELD-A-EARA-APP_css,EARA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-EARA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
d4c0f3cd-c0f8-d577-0549-32b44a702495,FXE-FIELD-A-LGCA-APP_css,LGCCA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-LGCA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e735b850-bd32-d677-284e-bd0011fec058,FXE-FIELD-A-ODWA2-APP_css,ODWA2 CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-INTERNAL_par:FXE-FIELD-A-ODWA2-APP_par,f,2,99
7a18b6a1-e98c-d8bf-6df4-438a712cb8a8,FXE-FIELD-A-TIKA-APP_css,TIKA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-TIKA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
42e5cdc5-e58f-4a40-658a-8336756bb54f,FXE-FIELD-A-LAXIP-APP_css,LAXIP CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-LAXIP-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
dda7e0d1-9e34-f343-a6e0-d037b4c2d99d,XFORM-LGCA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-LGCA-MGCP-DNIS_par,f,2,99
2e9c7799-48d4-1a94-0ede-bd8b1da770fe,XFORM-FTYWK-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-FTYWK-MGCP-DNIS_par,f,2,99
1ceffd02-c771-d90d-7389-99ca4cff2894,XFORM-STKA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-STKA-MGCP-DNIS_par,f,2,99
561a9ca9-644b-a153-cc35-8ab2c218df9e,XFORM-CRXA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CRXA-MGCP-DNIS-par,f,2,99
c1e957bf-1b44-10fd-c872-253c04f0e6bf,XFORM-LOGA-MGCP-DNIS_css,LOGA Applied to site gateway configuration in CUCM,,XFORM-LOGA-MGCP-DNIS_par,f,2,99
a7b7f89e-018a-79d2-4d61-4c00c3f218be,FXE-FIELD-A-PIMA-APP_css,PIMA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-PIMA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0fc7334f-4a2b-f56a-bd51-fa7d00452dec,XFORM-AVOA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-AVOA-MGCP-DNIS_par,f,2,99
ebde19f3-28de-f1b7-0dd2-1b6d114d0caf,FXE-FIELD-A-AOHA-APP_css,AOHA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-AOHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
dd1679d4-f77e-bfb4-bc50-316aec851a1d,FXE-FIELD-A-BOIA-APP-css,BOIA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BOIA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
8438e30b-80f1-22a4-551a-6753f8d80652,FXE-SLCR_internal_css,Internal for SLCR,,FXE-SLCR_internal_par,f,2,99
43e0a294-6c92-b6f0-7cf3-d294f6f302d1,FXE-FIELD-A-SMFRT-APP_css,SMFRT CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SMFRT-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
6b2a0073-93fb-6d43-b657-4f7d0d273bd7,HLNA-Local_css,HLNA internal and local calls,,HLNA_Internal_par:NA-Local_par,f,2,99
06d9a4e7-0d5c-098e-bb15-109f7f924ffc,FXE-FIELD-A-TUSR-APP_css,TUSR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-TUSR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
63994213-04c7-fd6d-5d22-63fa0f68e141,FXE-MCORT-LD_css,FXE-MCORT internal and local and LD calls,,FXE-FIELD-A-MCORT-APP_par:NA-Local_par:NA-LD_par,f,2,99
b5714942-8e71-2786-9ac2-fb74c63fdd42,FXE-FIELD-A-MSYWK-APP_css,GEGR CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-MSYWK-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
1dec32ad-a651-a41b-0a93-9d8964ef1ab1,FXE-FIELD-A-CVGR-APP-css,CVGR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-CVGR-APP-par,f,2,99
de62b40b-811a-c020-e131-8a280c412d6e,FXE-FIELD-A-FLOA-APP_css,FLOA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-FLOA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
8ce5442e-99cc-a666-1bf7-be5bbdcd1442,FXE-FIELD-A-BUFME-APP_css,BUFME CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BUFR-APP-par:FXE-FIELD-A-BUFME-APP_PAR:FXE-FIELD-A-INTERNAL_par,f,2,99
97549bc5-0044-19ee-6841-10e73f90950f,FXE-FIELD-A-BTFA-APP_css,BTFA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BTFA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
2dea64b2-d99d-af9d-db00-5c0aba69432b,XFORM-BLMA-ANI-OUT-css,Applied to site gateway configuration in CUCM,,XFORM-BLMA-ANI-OUT_par,f,2,99
7c4ef586-865d-d475-2918-a756d9748306,FXE-FIELD-A-AUSR-APP_css,AUSR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-AUSR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
fe059768-ad13-e873-8396-07666b2bbfcd,XFORM-FARA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-FARA-MGCP-DNIS_par,f,2,99
da12e994-7ff3-8532-cf3c-61fcd6d4d9f9,XFORM-BKWA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-BKWA-MGCP-ANI_par,f,2,99
a547298c-3df3-dfc5-816e-be548ea17cef,FXE-FIELD-A-CMHA-APP_css,CMHA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-CMHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
675c8db0-1176-792e-168d-8b020a858439,FXE-FIELD-A-CLWA-APP_css,CLWA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-CLWA-APP_par:FXE-FIELD-A-INTERNAL_par:CLWA_holding_par,f,2,99
567c9dda-57e1-9fcc-27a2-c2fbe891dad4,FXE-DRTA-911_css,911 for DRTA,,NA-911_par,f,2,99
2dc86916-4bc8-a334-05d0-68e1a74e3767,DCLEG_CngPTP-xform-GW-OUT_css,DCLEG Transform numbers as they leave the local GW,,DCLEG_CngPTP-xform-GW-OUT_par,f,2,99
19fe7819-de09-92f5-e18d-c14f8c50e457,FXE-FIELD-A-TYSR-APP_css,TYSR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-TYSR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
97353606-7008-2185-fa8d-73eb3bdb73e1,FXE-FIELD-A-ISMA-APP_css,ISMA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-ISMA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
be6a2b54-e1ae-ec3e-bec6-d66451825f54,FXE-FIELD-A-LAXT7-APP_css,LAXT7 CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-LAXT7-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
d0776d8d-cf4b-852e-36ed-7fa91f7450dc,FXE-FIELD-A-MTOA-APP_css,MTOA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MTOA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
d803043f-72b2-d197-784f-630310a21e9c,FXE-FIELD-A-TPLA-APP_css,TPLA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-TPLA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e7104ea4-56ca-1e70-88ed-e1d73cc5cda1,FXE-FIELD-A-FBTA-APP-css,FBTA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-FBTA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
b2778e3d-7a4c-a0d6-2f9d-f6ced290625e,HSVRT_internal_css,Internal for HSVRT,,FXE-FIELD-A-HSVRT-APP_par,f,2,99
6264d938-cf02-bf53-0f63-d0b698de7a91,FXE-BFIWK_CngPTP-xform-GW-OUT_css,FXE-BFIWK Trans numbers as they leave the local GW,,FXE-BFIWK_CngPTP-Xform-GW-OUT_par,f,2,99
8c7a5d7d-f55f-1cc7-6215-94afd0709b0c,FXE-FIELD-A-MWHA2-APP_css,MWHA2 CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MWHA2-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
f00809f2-30b4-7335-9182-78969f2f2543,FXE-FIELD-A-ABQR-APP_css,ABQR CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-ABQR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
c7791ac8-f8cf-376a-efd1-121d114f17ad,FXE-FIELD-A-CLDA-APP_css,CLDA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-CLDA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
87e72e45-fe82-c9d0-6d5c-afce68793ca3,XFORM-VNYA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-VNYA-MGCP-DNIS_par,f,2,99
719ef695-9f99-c03b-57cc-735702b40477,XFORM-SEA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-SEA-MGCP-DNIS_par,f,2,99
529551eb-de81-0c77-0d5d-1a9c182517e5,FXE-FIELD-A-JSTA-APP_css,JSTA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-JSTA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
74095d74-6973-997d-180a-d610685a8d7c,XFORM-BTMA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BTMA-MGCP-DNIS_par,f,2,99
98622aac-9da3-e63a-0245-ce5ba6ac6fa8,FXE-FIELD-A-FOKA-APP_css,FOKA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-FOKA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
dc39be29-9e32-2221-ec6e-14040e031bc7,FXE-FIELD-A-FIDA-APP_css,FIDA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-FIDA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
f6f72b5d-8489-97a7-a9bb-920c6b8bc0e6,FXE-FIELD-A-GCYA-APP_css,GCYA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-GCYA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
1cef1604-d8d7-8070-8a70-1730dde8b74c,XFORM-LCKRT-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-LCKRT-MGCP-DNIS_par,f,2,99
69e98cff-170a-2ee4-11d9-dfc7e42d18fb,FXE-FIELD-A-DFWD-APP_css,DFWD CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-DFWD-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
02443487-dc25-5721-18b6-b2e5c9248287,FXE-PDXRT_CngPTP-xform-GW-OUT_css,FXE-PDXRT Trans numbers as they leave the local GW,,FXE-PDXRT_CngPTP-xform-GW-OUT_par,f,2,99
fffdd461-9226-06fb-1a09-d8da5838c2aa,FNTR_911_css,911 for FNTR,,FNTR_911_par:FXE-FIELD-A-FNTR-APP_par,f,2,99
3eb9bde9-5b37-5ce9-5ad6-d4b4fb97bc48,XFORM-SCFA-MGCP-DNIS_css,Applied to site PRI gateway configuration in CUCM,,XFORM-SCFA-MGCP-DNIS_par,f,2,99
0a2e3e26-9edb-f3b9-eda2-7422f6c79d70,FXE-FIELD-A-NOTA-APP_css,NOTA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-NOTA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
76f2352a-8356-c678-8ea5-933e4d2fd794,XFORM-CVOA-MGCP-ANI_css,CVOA Applied to site gateway configuration in CUCM,,XFORM-CVOA-MGCP-ANI_par,f,2,99
de141ec4-76e1-c19f-ac29-47023eb4b313,XFORM-ACKA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-ACKA-MGCP-DNIS_par,f,2,99
510f3dd4-0851-8eca-1274-06c88d767b52,FXE-FIELD-A-MCOS-APP_E911_css,MCOS E911CSS,,BLOCKED-GENERAL_par:CO-LO-E911-EGW_par:FXE-FIELD-A-MCOS-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
ecc0793a-f261-e411-7800-55a7f0b207f7,FXE-FIELD-A-SFOE-APP_css,SFOE CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-SFOE-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
c5cb35e1-efc2-3863-60ad-5e23a1a2f601,FXE-MCORT_CngPTP-xform-GW-OUT_css,FXE-MCORT Trans numbers as they leave the local GW,,FXE-MCORT_CngPTP-xform-GW-OUT_par,f,2,99
938cc126-564d-491a-1e7c-c6881ce289a6,FXE-FIELD-A-MSNR-APP_css,MSNR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MSNR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e25873df-0cbd-8aba-f6b5-3b8784c14b5e,XFORM-MCODC-DNIS-OUT-css,,,XFORM-MCODC-DNIS-OUT-par,f,2,99
a220fba3-ae23-1247-f8a6-fc048bc3330e,FXE-FIELD-A-FILA-APP_css,FILA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-FILA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
9b7cf929-b57c-5479-96d0-a8c36a88ff8b,XFORM-AVLA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-AVLA-MGCP-DNIS_par,f,2,99
55daa271-9c4a-b576-c359-18fadfba7742,XFORM-NZWA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,,f,2,99
234ffc99-4d1f-5eda-3d9b-e0e679f7be91,XFORM-DETA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-DETA-MGCP-DNIS_par,f,2,99
e5fa977d-0349-4799-4ee4-9da8d95ab5c2,FXE-DALA_CngPTP-xform-IN_css,DALA Transform Incoming CLID,,FXE-DALA_CngPTP-Xform-IN_par,f,2,99
d74bf025-3a5c-9447-e450-ec2aa7840c0d,XFORM-CVAA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CVAA-MGCP-DNIS_par,f,2,99
d93d5153-330e-9a01-44c7-540954ec718f,FXE-FIELD-A-MDTRT-APP_css,MDTRT CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-MDTRT-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
e57a2565-9af1-da9e-22e5-40206215d193,FXE-FIELD-A-MFRA-APP_css,MFRA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-MFRA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
1d678f7c-bda9-0957-89e5-e2528aa689a4,FXE-FIELD-A-AOOA-APP_css,AOOA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-AOOA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0e0e013e-fdb9-fa41-58a6-681c1b54b0ac,FXE-Field-A-MCORT-APP_css,FXE-MCORT Internal Calls,,BLOCKED-GENERAL_par:FXE-FIELD-A-MCORT-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
caa3bed4-57ed-3626-6060-189d2a323b73,XFORM-FAYA-MGCP-ANI_css,FAYA Applied to site gateway configuration in CUCM,,XFORM-FAYA-MGCP-ANI_par,f,2,99
a393c522-92b0-0d47-aaa0-d715c4674152,FXE-FIELD-A-RHIA-APP_css,RHIA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-RHIA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
88a0b5c1-aba7-a413-bf89-8fed5025277f,FXE-FIELD-A-ICTMX-APP_css,ICTMX CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-ICTMX-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
bb59a853-727e-fcf4-150b-5cf0697d137e,FXE-FIELD-A-FEPA-APP_css,FEPA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-FEPA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
b4a84043-5c06-9aa6-3f52-3892d051d424,FXE-FIELD-A-FPRA-APP_css,FPRA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-FPRA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
d74316de-3321-86d7-8342-009e1182399b,FXE-FIELD-A-BOIR-APP-css,BOIR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BOIR-APP-par,f,2,99
accc5478-e4dd-05df-3f73-7821a6bd86d6,FXE-FIELD-A-ESPA-APP_css,ESPA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-ESPA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
dd227b4a-a128-2604-6610-629e5f2035cd,FXE-FIELD-A-LIHA-APP_css,LIHA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-LIHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
839bb126-48be-28ea-b821-abea55b4d0b9,XFORM-APAA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-APAA-MGCP-DNIS_par,f,2,99
b308a64d-d242-9683-079f-849f2fe686dc,FXE-FIELD-TWFA_internal_css,Internal for FXE-TWFA,,FXE-FIELD-A-TWFA-APP_par,f,2,99
5fa074c0-65c8-2738-72d7-b29daf901f01,FXE-FIELD-A-LAWA-APP_css,LAWA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-LAWA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
c24a5e01-29f4-aa15-8bbe-c4718d05a6c2,XFORM-ONP-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-ONP-MGCP-DNIS_par,f,2,99
ffcc8201-b41f-1548-3812-38fcacfdf750,XFORM-JOTA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-JOTA-MGCP-DNIS_par,f,2,99
9e464633-f5b3-52ba-afff-825bc3f13a6d,FXE-FIELD-A-ROCR-APP_css,ROCR CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-ROCR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
a7941254-3e3f-ddf9-e76f-186cf9efe51c,XFORM-ROCA-DNIS-OUT-css,,,XFORM-ROCA-DNIS-OUT-par,f,2,99
ef15fd18-0631-da6d-ceea-e21abf23441c,SHVR_internal_css,Internal for SHVR,,SHVR_Internal_par,f,2,99
445c444c-64ad-1a30-9a4b-b2c34a7235a0,FXE-FIELD-A-LMTA-APP_css,LMTA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-LMTA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
8b2a39b5-7545-ce48-767b-55eae7762c5a,XFORM-BMIA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BMIA-MGCP-DNIS_par,f,2,99
aed0d5fd-51a5-14ea-d0cd-0c439a68fcfa,FXE-FIELD-A-RWIA-APP_css,RWIA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-RWIA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
f8a54197-b551-94ba-b38d-6899f58e7ed9,XFORM-COIA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-COIA-MGCP-DNIS_par,f,2,99
9e1b1bf8-db58-0de0-a508-1b921f258934,XFORM-OFK-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-OFK-MGCP-DNIS_par,f,2,99
757a7881-559e-7753-3415-5328d959109e,FXE-FIELD-A-DPAA-APP_css,DPAA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-DPAA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
0b499041-d1d8-96f6-2cdd-484bc9a286ef,FXE-SJCRT_CngPTP-xform-IN_css,SJCRT Transform Incoming CLID,,FXE-SJCRT_CngPTP-Xform-IN_par,f,2,99
aa77deed-16aa-7a11-7371-2ab16c36b87f,XFORM-BFIA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BFIA-MGCP-DNIS_par,f,2,99
b9092e5d-11dc-ebfa-15c2-ebcfdedf0b2d,XFORM-AUSA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-AUSA-DNIS_par,f,2,99
313fe81e-8116-d5ce-075f-4b69fcb77a27,FXE-FIELD-A-NORMALIZE-css,Normalizes 11-Digit LD to 10-Digit LD,,FXE-FIELD-A-INTERNAL_par:FXE-FIELD-A-NORMALIZE-par,f,2,99
5f011faf-c350-1f0f-23c8-d4f9f2c32f92,FXE-FIELD-A-MTCA-APP_css,MTCA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MTCA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
75916835-ea04-edcd-b82c-440701ebe568,XFORM-BTVA-ANI-OUT-css,Applied to site gateway configuration in CUCM,,XFORM-BTVA-MGCP-ANI_par,f,2,99
485ba080-3f69-d9db-b913-788e63d3c510,FXE-FIELD-A-PSPA-APP_css,PSPA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-PSPA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
2a5847f6-428d-8eb9-a0c1-a7866e6407bb,XFORM-MKGA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-MKGA-MGCP-DNIS_par,f,2,99
e34d2da7-953a-ce91-5df6-5e7d4fe5508f,FXE-FIELD-A-SDFA-APP_css,SDFA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SDFA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
3a32ad5d-f887-6cac-b322-e46579b839ea,XFORM-WTCA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,,f,2,99
918a3e6b-6ff0-1d87-660d-501d9687deb8,FXE-FIELD-A-XSDA-APP_css,XSDA CSS to be Placed on the Lines at the Site,,FXE-FIELD-A-XSDA-APP_par:FXE-FIELD-A-INTERNAL_par:BLOCKED-GENERAL_par,f,2,99
