pkid,name,description,dialplanwizardgenid,fktimeschedule,tktimezone,useoriginatingdevicetimezone,resettoggle,tkreset,tkpartitionusage
9dd757f0-e8cc-417f-b00b-a61fc52d65d2,FXF-RSV-APP-par,FXF-RSV-par,,,22,t,f,2,99
473d6a0f-f252-4e50-ba11-7f5302e1144c,FSC-PLOH-APP-par,PLOH Site Specific Dialing,,,22,t,f,2,99
29cbc940-5769-41f5-a86d-094c09d3f81d,FSC-DELO-APP-par,DELO Site Specific Dialing,,,22,t,f,2,99
f62dfa72-e4da-4534-889c-70f0bc2784a3,FXF-SAC-APP-par,SAC Site Specific Dialing,,,22,t,f,2,99
76b8b167-ae1d-456c-9957-cc53bb151ce5,FXF-SVG-APP-par,FXF-SVG-APP-par,,,22,t,f,2,99
869e7834-55dc-49c6-9151-bc529296c12b,FXLG-PCY-APP-par,FedEx Logistics PCY Site Specific Partition,,,22,t,f,2,99
54680541-106c-4253-9be4-099e878a3e6d,FXF-NFT-APP_par,FXF-NFT-APP_par,,,22,t,f,2,99
6af294cf-0122-4018-9b58-3be24dfb59d1,FXF-GLR-APP-par,FXF-GLR-APP-par,,,22,t,f,2,99
49514a6b-8e9f-4a5b-941a-23fce06f851b,XFORM-MGCP-DNIS-OUT-par,Called Party Localization Egressing MGCP Gateways,,,22,t,f,2,99
c06853d4-f059-4ec1-bdfd-10b90e295154,FXF-WHT-APP-par,WHT Site Specific Dialing,,,22,t,f,2,99
dacc7948-3442-460e-a6a3-a8bdb1e160ae,FXF-PRU-APP-par,PRU Site Specific Dialing,,,22,t,f,2,99
4af6e780-4a6d-4af2-8744-ac1f058c1ab9,FSC-JTCA-APP-par,JTCA Site Specific Dialing,,,22,t,f,2,99
946b6189-880a-4299-b635-4f937fba10c6,FXF-MAU-APP-par,MAU Site Specific Dialing,,,22,t,f,2,99
baec246f-3751-4a02-8fc1-486f0b116869,FXF-BOL-APP-par,FXF-BOL-APP-par,,,22,t,f,2,99
9cd5fda4-3a77-48f8-bdfa-4f86e9c01ff0,FSC-CPAZ-APP-par,CPAZ Site Specific Dialing,,,22,t,f,2,99
2bcb2aab-688f-45b7-9747-dc2c9e6fdd6c,FXF-OAK-APP-par,OAK Site Specific Dialing,,,22,t,f,2,99
58368ae5-c525-464b-88bf-6c9ba51def48,FXCC-911_par,FXCC-911_par,,,22,t,f,2,99
8d6e978b-3e8f-40c0-a8dd-cc87b221761b,FXLG-CPM-APP-par,FedEx Logistics CPM1 Site Specific Partition,,,22,t,f,2,99
c252601a-8658-4a5d-a480-3e68068eda89,FXF-CAD-APP_par,FXF-CAD-APP_par,,,22,t,f,2,99
83ecb79c-40ea-4f96-9c9c-cb864576841d,FXF-AKR-APP-par,AKR Site Specific Dialing,,,22,t,f,2,99
75200415-b694-44a4-a85a-90fbe0be29dc,FXLG-DAL-APP-par,FedEx Logistics DAL Site Specific Partition,,,22,t,f,2,99
dba661b4-f448-40b7-9974-16252ead7a34,FXF-SUX-APP-par,SUX Site Specific Dialing,,,22,t,f,2,99
a6c17f86-828e-4fef-9df3-2a038d0259dd,FXLG-MSP-APP-par,FedEx Logistics MSP Site Specific Partition,,,22,t,f,2,99
e8118fee-b7ae-42d6-bd7c-3cc2917889d7,FXF-TAC-APP-par,TAC Site Specific Dialing,,,22,t,f,2,99
84720e8e-3dc8-488b-823e-74ae1087e6ea,FXF-EPH-APP-par,FXF-EPH-APP-par,,,22,t,f,2,99
12997065-763b-48af-85f5-269056ba04f1,FXF-ENJ-APP-par,ENJ Site Specific Dialing,,,22,t,f,2,99
9e874908-7258-46bb-9629-c216f10aeabb,FXF-NNW-APP-par,FXF-NNW-par,,,22,t,f,2,99
85da2906-8a95-45e8-a0e8-4e7affcfbc29,FSC-SEAR-APP-par,SEAR Site Specific Dialing,,,22,t,f,2,99
93d6194e-8654-4a8b-afbc-15c8aac62177,FXF-OWA-APP-par,OWA Site Specific Dialing,,,22,t,f,2,99
54c87f6a-ff03-49cf-88d6-ba2a1fd0e5a0,FXF-RSG-APP-par,RSG Site Specific Dialing,,,22,t,f,2,99
f2ed79cb-1da7-4cef-92c0-57808856c82a,FXF-ETO-APP-par,FXF-ETO-APP-par,,,22,t,f,2,99
7c981ebc-b30e-4564-9ac5-a83888b1cc97,FXF-FXCC-APP_par,FXF-FXCC-APP_par,,,22,t,f,2,99
c0a66fde-fde6-405e-bcef-c877a360799c,FXF-IVN-APP-par,IVN Site Specific Dialing,,,22,t,f,2,99
495f143c-6969-4d9b-a537-334d9cb74a69,FXF-MON-APP-par,FXF-MON-APP-par,,,22,t,f,2,99
c4564fbb-5646-4342-8971-94a3b36c3266,FXF-CWY-APP-par,CWY Site Specific Dialing,,,22,t,f,2,99
e74cb5ca-ec08-432d-8069-3b2f14189b76,FXF-TUL-APP-par,TUL Site Specific Dialing,,,22,t,f,2,99
d34f20c6-5cdd-4f75-934b-66b3bb75c963,FXF-SITE-LD10-SME_par,FXF-SITE-LD10-SME_par,,,22,t,f,2,99
33a0f920-3ed5-407d-8a95-fe0c17da7a87,FXF-OXN-911-par,FXF-OXN-911-par,,,22,t,f,2,99
aecb2d90-bfaa-4148-b578-895dfb2ec5de,FSC-KIND-APP-par,KIND Site Specific Dialing,,,22,t,f,2,99
2d42562e-8c99-4910-9936-d5ea5395ebdf,FXF-TUP-APP-par,TUP Site Specific Dialing,,,22,t,f,2,99
12e3bf10-cd80-4f09-b9df-dbc1a6901d8c,FXF-LVW-APP-par,FXF-LVW-APP-par,,,22,t,f,2,99
accb0903-c5c9-48d5-87fe-9c0ee17bf51e,FXF-NAS-APP-par,NAS Site Specific Dialing,,,22,t,f,2,99
760692b2-2345-4d61-b3bd-54e6ef8eb2e0,FXF-ZON-APP-par,ZON Site Specific Dialing,,,22,t,f,2,99
462d1850-e70e-44ab-92c1-6a420c8b9685,FXF-WMN-APP-par,WMN Site Specific Dialing,,,22,t,f,2,99
83f23ed4-e6d6-40c3-8752-ea90fc4a6e3b,FXF-HMS-911-par,FXF-HMS-911-par,,,22,t,f,2,99
7ca7c846-424b-496c-8fdc-5ca03ce8d02b,FXF-LCH-APP-par,FXF-LCH-APP-par,,,22,t,f,2,99
311905f1-5e43-4c9d-93e8-019bff1798bf,FXF-COS-APP-par,FXF-COS-APP-par,,,22,t,f,2,99
fb1023d1-96b8-4e15-a251-77284ef5853a,FXF-RFD-APP-par,RFD Site Specific Dialing,,,22,t,f,2,99
7b4a986e-f43c-4cae-8181-8f7f5ba5629b,FSC-CDC2-APP-par,CDC2 Site Specific Dialing,,,22,t,f,2,99
93b415be-5f95-416f-b5c5-891caa5b8286,FXF-JXN-APP-par,FXF-JXN-APP-par,,,22,t,f,2,99
f6d1c57e-4cb5-4e95-bf18-3a234d84db7d,FXF-CPG-APP-par,CPG Site Specific Dialing,,,22,t,f,2,99
9639dbcc-3dd1-43a1-9f50-1c5eef6abe45,FXF-PHN-APP-par,PHN Site Specific Partition,,,22,t,f,2,99
ea90d18b-9c1c-4a21-91ab-440832f9f0d8,FSC-UCIL-APP-par,UCIL Site Specific Dialing,,,22,t,f,2,99
822e233e-748a-4295-ac12-9d1ef1ccb7f5,FXF-WWC-APP_par,FXF-WWC-APP_par,,,22,t,f,2,99
63029703-f3fd-4087-a186-db7ff4ac6434,FXF-STL-APP-par,STL Site Specific Dialing,,,22,t,f,2,99
a7d5e95f-a608-4928-8487-d014bd4442d7,FXF-HFD-APP-par,HFD Site Specific Dialing,,,22,t,f,2,99
0a71028e-f1ab-48b0-bf95-889b0e42030a,FXLG-PHO-APP-par,FedEx Logistics PHO Site Specific Partition,,,22,t,f,2,99
17291e5a-4d04-488a-94c4-f7823b66a225,FXF-EAB-ATTSME-par,Freight EAB LD/ON-NET Dialing SME,,,22,t,f,2,99
a45050ad-6a35-4cc2-9d52-ed50ea3c1a90,FXF-NPT-APP-par,NPT Site Specific Dialing,,,22,t,f,2,99
9830222f-3a59-4484-ab68-7dafbb22b656,FSC-CPTS-APP-par,CPTS Site Specific Dialing,,,22,t,f,2,99
28a78547-2e7f-4d81-92fc-ebab3ba0a309,FXF-GSP-APP-par,GSP Site Specific Dialing,,,22,t,f,2,99
36097c5e-6499-4836-b9e3-cd8b963026c5,FXF-ROA-APP-par,FXF-ROA-APP-par,,,22,t,f,2,99
c64bbf0f-f450-497b-84f5-4b90ef299171,FXF-CLX-APP-par,CLX Site Specific Partition,,,22,t,f,2,99
a05a0262-c875-4578-843f-0e93a05f49d0,FXF-BTR-APP-par,FXF-BTR-APP-par,,,22,t,f,2,99
fc0e58d3-94bf-43f6-8e66-8549bf149839,FXLG-MKL-APP-par,FedEx Logistics MKL Site Specific Partition,,,22,t,f,2,99
5cde3bd0-5e9c-4f28-99ab-f3b5d77eb3e0,FXS-SME_SIP-INBOUND_par,Inbound from ATT SME,,,22,t,f,2,99
3ed79491-150f-4da9-bcb0-a369c85852e7,FXF-ANH-APP-par,ANH Site Specific Dialing,,,22,t,f,2,99
1dbe1f33-95f0-4f3b-8c6f-35229deae378,FXF-FTW-APP-par,FXF-FTW-APP-par,,,22,t,f,2,99
f1544a6c-e959-4317-9986-b563cbbf4baa,FXF-BTE-APP-par,FXF-BTE-APP-par,,,22,t,f,2,99
8d0df66c-c48f-4207-aabb-52aa3b5b4024,FXF-DAY-APP-par,DAY Site Specific Dialing,,,22,t,f,2,99
8c1110b6-c9ca-41bf-91fa-02316514522e,FXF-LUG-APP-par,LUG Site Specific Dialing,,,22,t,f,2,99
5487eb8d-72b2-4503-9b75-626c4620f1be,FXLG-WTX-APP-par,FedEx Logistics WTX Site Specific Partition,,,22,t,f,2,99
fd5d5bc5-27d7-426e-9c0e-efaf05a99d73,FXF-GRI-APP-par,GRI Site Specific Dialing,,,22,t,f,2,99
13ad4afd-dea9-4af6-8590-623e68a2cda3,FXF-BHM-APP-par,BHM Site Specific Dialing,,,22,t,f,2,99
74540f86-86f3-44e7-91af-09f3220df832,FXF-FAY-APP-par,FAY Site Specific Dialing,,,22,t,f,2,99
61ac9aef-2956-42a9-9c57-d332e5cd3d8e,FXF-SLG-911-par,FXF-SLG-911-par,,,22,t,f,2,99
e07ee927-62d6-4eab-8c72-e5f61396ce2d,FXLG-SFO-APP-par,FedEx Logistics SFO Site Specific Partition,,,22,t,f,2,99
1e3611db-e65c-426e-995c-d6443011c2a2,FSC-CMOP-APP-par,CMOP Site Specific Dialing,,,22,t,f,2,99
00c2f730-aec2-4dd2-a66d-2ef5c4826ed4,FXF-TGO-911-par,FXF-TGO-911-par,,,22,t,f,2,99
d9198760-e6e2-40f4-93d5-f92f30a8a0ae,FXF-PAS-APP-par,FXF-PAS-APP-par,,,22,t,f,2,99
23c1e406-9a28-4134-9c8d-ce39741fdcee,FXF-EAB-GW-911-par,Freight EAB EMER Dial Out GW,,,22,t,f,2,99
f7bd57ef-1421-45fc-8b49-f288b723babb,FXF-PLB-APP-par,FXF-PLB-APP-par,,,22,t,f,2,99
3bf9b8f2-be91-46c4-a1fe-4681393801fc,FXF-EBO-APP-par,FXF-EBO-APP-par,,,22,t,f,2,99
a5298400-ece8-4690-a5b9-e0f72d7dd29b,FXF-BUF-APP-par,BUF Site Specific Dialing,,,22,t,f,2,99
53c209b3-8efe-407f-abc9-c940034a91d7,FXF-LAW-APP-par,LAW Site Specific Dialing,,,22,t,f,2,99
028657f6-eafa-4fcd-b671-6a0428b331ec,FXF-SBO-APP-par,SBO Site Specific Dialing,,,22,t,f,2,99
61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1-FXF-SITE-911_par,911 Calls,,,22,t,f,2,99
38bba0fa-eec5-47c5-bcf4-5c191a592923,FSC-MEMT-APP-par,MEMT Site Specific Dialing,,,22,t,f,2,99
9c2cc624-b65f-4862-8f8d-ad27f24c0e70,FXF-VBC-APP-par,FXF-VBC-APP-par,,,22,t,f,2,99
1f967d3f-155b-451b-9d32-aec7c8b42088,FXF-NKY-APP-par,NKY Site Specific Dialing,,,22,t,f,2,99
a528b03a-7ef9-42da-bdd7-11345568b980,FXF-MSN-APP-par,MSN Site Specific Dialing,,,22,t,f,2,99
21de4b79-1c52-4a5f-9c29-a1ecbcbcb641,FXF-ROW-APP-par,ROW Site Specific Dialing,,,22,t,f,2,99
30076cb9-da0c-4365-8671-6a7bf36ce081,FSC-VZIN-APP-par,VZIN Site Specific Dialing,,,22,t,f,2,99
fd36db27-f173-4897-a802-2944113348ba,FXLG-OSG-APP-par,FedEx Logistics OSG Site Specific Partition,,,22,t,f,2,99
48ad6e09-0174-4e91-87f4-d5d30988c259,FXLG-ROM-APP-par,FedEx Logistics ROM Site Specific Partition,,,22,t,f,2,99
540f7062-db9f-4a62-acfb-cf8df593b221,FXF--APP-par,Site Specific Dialing,,,22,t,f,2,99
dc3ab3e1-c190-4adf-a4ee-098534d0134b,FXLG-ELP-APP-par,FedEx Logistics ELP Site Specific Partition,,,22,t,f,2,99
274c0602-4075-4300-8749-7972dd26239d,FXF-TER-APP-par,TER Site Specific Dialing,,,22,t,f,2,99
56d46ac8-ba66-45f1-9b54-a59ec1cb45e2,FXF-MID-APP-par,FXF-MID-APP-par,,,22,t,f,2,99
7587ab41-aa69-41c2-98e7-94254cf82c0a,Centrex-LD,Centrex-LD,,,22,t,f,2,99
00c0a692-8b74-47cd-9065-7d641ce7a2c2,FXF-POS-APP-par,POS Site Specific Dialing,,,22,t,f,2,99
1237b7f8-2fc4-417c-9eb0-31499f9d1082,FXF-QCY-APP_par,FXF-QCY-APP_par,,,22,t,f,2,99
38989ebb-ba58-468c-b2fa-4341569076f6,FXF-ORL-APP-par,ORL Site Specific Dialing,,,22,t,f,2,99
3c762a2a-4050-45b4-be0b-e56579ce6b69,BLOCKED-LD-par,Explicitly Block Long Distance PSTN Numbers,,,22,t,f,2,99
4127baea-d09e-4f19-890e-547c4f0986bc,FXF-ALT-APP-par,ALT Site Specific Dialing,,,22,t,f,2,99
feb697ba-0cbc-481a-8632-66c2df20ea35,FSC-KLOH-APP-par,KLOH Site Specific Dialing,,,22,t,f,2,99
1b03ba92-cf96-469d-8fce-f65eb9600c6a,3-FXF-SITE-LD-SME_par,FXF LD With SME,,,22,t,f,2,99
5132014d-de30-4799-83f1-1971da538912,FXF-HOB-APP-par,HOB Site Specific Dialing,,,22,t,f,2,99
b186adb6-7e30-456f-af41-97c4d245a71e,BLOCKED-SERVICES-par,Block PSTN Service Numbers such as 411,,,22,t,f,2,99
b2f7003a-2e06-4d20-aacd-0dbace46f4d3,1-LOGISTICS-SpeedDial-par,FedEx Logistics Speed Dials,,,22,t,f,2,99
6ad2b17f-caf9-45cc-8d45-acbaa9d0ded8,BLOCKED-LOCAL-par,Explicitly Block Local PSTN Numbers,,,22,t,f,2,99
c5722fcd-3489-46d2-997f-8a0b04ed69cc,FXF-MFD-APP-par,MFD Site Specific Dialing,,,22,t,f,2,99
b6b974f5-3b59-4e20-896a-ac3cc749036a,VM-Forwarding-par,VM-Forwarding-par,,,22,t,f,2,99
554feca0-8615-44a6-aa18-993a7fb7de93,FXF-DEN-APP-par,DEN Site Specific Dialing,,,22,t,f,2,99
7753ae74-7655-458e-8ffc-8ea466ab754f,FXF-CHV-APP-par,CHV Site Specific Dialing,,,22,t,f,2,99
aa3476d1-67d1-44b2-af13-17319ea0492c,FXF-HRO-PSTN-par,FXF-HRO-PSTN-par,,,22,t,f,2,99
1b530f02-9c89-4610-b894-17b3fe564c9a,FXF-GVN-APP-par,FXF-GVN-APP-par,,,22,t,f,2,99
8aef1e3c-096a-412b-8ddd-4d657bb0fab8,FXF-HRO-LOCAL-par,FXF-HRO-LOCAL-par,,,22,t,f,2,99
9b9bc801-cf2b-46e5-9e29-6b266ed7b225,FXF-NSL-APP_par,FXF-NSL-APP_par,,,22,t,f,2,99
4f23b62d-00e5-4192-b590-27aad69f806b,FXF-LBB-APP-par,LBB Site Specific dialing,,,22,t,f,2,99
779f5447-9633-4d6f-b8a4-9ed8a6fe9cd9,FXF-AMA-APP-par,AMA Site Specific Dialing,,,22,t,f,2,99
62d42add-045e-4e7c-bb51-765bed858d43,InboundBlock-par,InboundBlock-par,,,22,t,f,2,99
8ca302fa-eb4b-4a51-8509-fa8095b4a386,FXF-LAG-APP-par,LAG Site Specific Dialing,,,22,t,f,2,99
e80cade0-9d69-4bb8-918a-b2ff736a9039,FXF-HZ1-APP_par,FXF-HZ1-APP_par,,,22,t,f,2,99
bd2849ae-ae14-4e57-8e5e-a3351a371171,FXF-CHI-APP_par,FXF-CHI-APP_par,,,22,t,f,2,99
5c20c89e-7cf3-478b-9c37-678ffaf3195b,FXF-YAK-APP-par,YAK Site Specific Dialing,,,22,t,f,2,99
42030675-13e3-463b-bb5e-17f98094de1c,FXF-MEM-APP-par,MEM Site Specific Dialing,,,22,t,f,2,99
9a40cffb-98a9-41b6-8194-284da20c878a,FXF-WTO-APP-par,FXF-WTO-APP-par,,,22,t,f,2,99
3004cf03-def6-4595-837b-212a8adf4de3,FXF-FED-APP-par,FXF-FED-APP-par,,,22,t,f,2,99
ff50f4d0-b68d-49f0-a66a-66c48574a398,FXF-OXN-APP-par,FXF-OXN-APP-par,,,22,t,f,2,99
fc73fee5-d4aa-43b6-a32f-a6ebe91d5e96,FXF-TUC-APP-par,FXF-TUC-APP-par,,,22,t,f,2,99
bb7679f0-6b2e-43e0-ac43-20f11cededb9,FXF-CLT-911-par,FXF-CLT-911-par,,,22,t,f,2,99
a797fa90-eb9f-4130-bd7f-24f8d332a4f3,FXLG-WIN-APP-par,FedEx Logistics WIN Site Specific Partition,,,22,t,f,2,99
0a5dc883-dfd9-4a17-9559-2e421b1e1f4d,FXF-TEST-LD-par,FXF-TEST-LD-par,,,22,t,f,2,99
97af4f66-68da-4216-b3df-61ab789275b1,FXF-VLD-APP-par,VLD Site Specific Dialing,,,22,t,f,2,99
0bf91161-85a2-4a64-bdd8-255bd15abbed,FXF-FRE-APP-par,FXF-FRE-APP-par,,,22,t,f,2,99
e2e1f382-6f70-4781-9a6e-1fa475d1e099,FXF-KKE-APP-par,KKE Site Specific Dialing,,,22,t,f,2,99
eeac67db-716a-45a6-9e6f-2ed19bfb2550,FXF-DBQ-APP_par,FXF-DBQ-APP_par,,,22,t,f,2,99
870ea6ea-94a7-46be-abc7-d84389232e03,FXF-CGT-APP-par,CGT Site Specific Dialing,,,22,t,f,2,99
08cd5324-cf12-4489-8df7-40f56ec6c6bf,FXF-BMT-APP-par,Enterprise Intra-Site only partition,,,22,t,f,2,99
fb2073a5-c649-4504-a0d2-bd4d96fa7202,FXF-MAN-APP-par,FXF-MAN-APP-par,,,22,t,f,2,99
9560c3b9-e9cd-434c-99a8-9d1afa771651,FXF-INTL-par,OFF-NET International PSTN calls via the SME,,,22,t,f,2,99
91d8eb3a-a7e3-47a1-bece-bbb8523aa0e4,FXF-KNG-APP-par,FXF-KNG-APP-par,,,22,t,f,2,99
88941cac-160e-46c3-866a-90a364d879b3,FXCCsecurityPage-par,Security Paging Partition,,,22,t,f,2,99
cd0df068-7467-4901-850d-35c04f8d066a,FXF-POC-APP_par,FXF-POC-APP_par,,,22,t,f,2,99
6c5a023d-4c17-4706-b449-f417a64a8aef,FXF-ERI-APP-par,FXF-ERI-APP-par,,,22,t,f,2,99
bde49efa-6f5c-43d6-9790-f86715e3a80e,FXF-LBL-APP-par,FXF-LBL-APP-par,,,22,t,f,2,99
b151971a-1f46-40ff-b136-b551772ca989,FXF-SLG-APP-par,FXF-SLG-APP-par,,,22,t,f,2,99
53bea01b-735c-40d1-9588-e58eca379734,FXF-CNG-APP-par,CNG Site Specific Dialing,,,22,t,f,2,99
962dee19-1db1-411c-ba3f-b68d8c04eb2f,FXF-TXK-APP-par,TXK Site Specific Dialing,,,22,t,f,2,99
6b33cd9e-5ff3-4c88-b29c-029f6f7a88f4,FXF-WNJ-APP-par,WNJ Site Specific Dialing,,,22,t,f,2,99
c2524f83-ef4e-44dc-b688-521fa6cd1eb2,FXF-YUM-APP-par,YUM Site Specific Dialing,,,22,t,f,2,99
85dca875-0a49-4583-a37b-212cad23a1da,FXF-NHS-911-par,FXF-NHS-911-par,,,22,t,f,2,99
266e2948-87d0-48ad-8ee8-040a501ea35f,FSC-ARGA-APP-par,ARGA Site Specific Dialing,,,22,t,f,2,99
8b807d59-69db-4129-8f41-cb74bfca1562,XFORM-MGCP-STRIP-PLUS,XFORM-MGCP-STRIP-PLUS,,,22,t,f,2,99
2049df63-a60e-4cee-81ed-740e25304a27,FXF-GDV-APP-par,GDV Site Specific Dialing,,,22,t,f,2,99
fb1573e7-0af7-47ec-8180-2946205d0582,FXF-PIT-APP-par,PIT Site Specific Dialing,,,22,t,f,2,99
dbfaada2-3e5e-414e-ae14-789dcab9e696,FXF-COU-APP-par,COU Site Specific Dialing,,,22,t,f,2,99
f8089724-f16e-4b99-a3ba-d109e30907e9,FXF-INTERNAL-par,Enterprise Directory Numbers,,,22,t,f,2,99
252e8383-c5d1-4c8d-bbd0-9f993df57711,FXF-YNG-APP-par,YNG Site Specific Dialing,,,22,t,f,2,99
c7193d19-9b1b-4324-9672-349666f8acad,FXF-WAT-APP-par,WAT Site Specific Dialing,,,22,t,f,2,99
9e0b25d0-6ffb-423a-9c3f-975a1f049e78,FXF-ENI-APP-par,ENI Site Specific Dialing,,,22,t,f,2,99
c33baa64-feff-4543-a8ba-cac4f9ad54c3,FXF-NEW-APP-par,NEW Site Specific Dialing,,,22,t,f,2,99
1bb67aca-04af-491d-a5cd-389a5cb54b1a,FXF-SAV-APP-par,SAV Site Specific Dialing,,,22,t,f,2,99
59350b3b-7844-46c8-8245-7589fd953e82,FXF-AVL-APP-par,FXF-AVL-APP-par,,,22,t,f,2,99
7e071149-2dc7-4606-a481-7a8059aed6dc,FXF-WRN-APP-par,WRN Site Specific Dialing,,,22,t,f,2,99
734c8fb9-b64e-4585-90cd-f6c75d0320e9,FXLG-JFK-APP-par,FedEx Logistics JFK Site Specific Partition,,,22,t,f,2,99
be70e6c5-82c3-42ad-bb84-ddd156338279,FXF-SBM-APP-par,SBM Site Specific Dialing,,,22,t,f,2,99
8e3e4c5c-77af-4be9-8122-5874ef420eec,FXF-IMT-APP-par,FXF-IMT-APP-par,,,22,t,f,2,99
9133873b-00ff-4f2c-9e1a-f948bac2da66,FXF-SFT-APP-par,FXF-SFT-par,,,22,t,f,2,99
147dc28f-cc39-4f36-8866-88054a4ba6b5,FXF-NHC-APP-par,NHC Site Specific Dialing,,,22,t,f,2,99
0d25e2e2-bf6a-4e44-828e-877fd9a6f629,FXF-SMN-APP-par,FXF-SMN-APP-par,,,22,t,f,2,99
cbb0cb7c-6c90-4ac9-b73d-0d26faf7eb5c,FXF-HTS-APP-par,HTS Site Specific Dialing,,,22,t,f,2,99
19a0c149-3dc2-439a-9593-5bd055861984,FXF-EKA-APP_par,FXF-EKA-APP_par,,,22,t,f,2,99
d54b02eb-7658-45ce-9a8c-9641606df1e4,FXF-HUR-APP-par,FXF-HUR-APP-par,,,22,t,f,2,99
6e809125-3225-4cf4-9597-120c5f1175e7,FXF-BHP-APP-par,FXF-BHP-APP-par,,,22,t,f,2,99
b9551a7c-0828-4210-8af7-a1edb415b4ec,FXF-PRS-APP-par,PRS Site Specific Dialing,,,22,t,f,2,99
1be7d0f7-d2b2-4b9e-a5c6-b739219e654a,FXF-GLD-APP-par,GLD Site Specific Partition,,,22,t,f,2,99
2df1bc46-eb60-413c-b497-fcf847db9d88,FXF-MGM-APP-par,MGM Site Specific Dialing,,,22,t,f,2,99
e9c88af9-5574-4e23-9041-9bd8abd2368b,FXLG-NOR-APP-par,FedEx Logistics NOR Site Specific Partition,,,22,t,f,2,99
beb6107d-dd83-4786-a905-50b2164f8be3,3-FXF-SITE-LD_par,LD Numbers non SME,,,22,t,f,2,99
625ac70a-425d-4d94-bccd-f085491c307a,30-DAY-DELETE-par,Phones to be deleted in 30 Days,,,22,t,f,2,99
27378a68-87f4-49ee-a513-4bf69fe5c220,FXF-TOP-APP-par,FXF-TOP-APP-par,,,22,t,f,2,99
65a8fa61-7be9-4600-bfa9-ab13a81eba51,FXF-MDL-APP-par,MDL Site Specific Dialing,,,22,t,f,2,99
7daa8024-18f7-452d-9eb3-5cc8b634a5dd,FXF-NWB-APP-par,NWB Site Specific Dialing,,,22,t,f,2,99
836f0088-0afb-4174-b1a5-ecb02bc0294d,FXF-ABI-APP-par,ABI Site Specific Dialing,,,22,t,f,2,99
f85a3f63-c75a-4745-9c20-5c388645ef57,FXF-SJU-APP-par,FXF-SJU-APP-par,,,22,t,f,2,99
d380e67e-27f5-4d39-a323-c7513f4938d1,FXF-JKT-APP-par,FXF-JKT-APP-par,,,22,t,f,2,99
d8c5d696-d82c-499c-af1c-a509077bde39,FXLG-TYN-APP-par,FedEx Logistics TYN Site Specific Partition,,,22,t,f,2,99
a410a647-67fd-4130-907f-f059eab8dcd4,FXF-SGO-APP-par,SGO Site Specific Dialing,,,22,t,f,2,99
4edf182a-b0dd-4495-ae58-48d69e4ce43d,FXF-EAB-GW-LOCAL-par,Freight EAB Local Dial Out GW,,,22,t,f,2,99
c30e15b8-b537-4edb-a754-e72b6197bf29,FXF-BKF-APP-par,FXF-BKF-APP-par,,,22,t,f,2,99
45e8cde9-ad41-434b-a589-275f6c503e1f,FXF-LFK-APP-par,FXF-LFK-APP-par,,,22,t,f,2,99
6d2e3e24-dea3-41b7-8da4-17ed9c42b826,FXLG-LAX-APP-par,FedEx Logistics LAX Site Specific Partition,,,22,t,f,2,99
95817a42-219b-42e0-8f92-7427d0046dbc,FXF-ELP-APP-par,FXF-ELP-APP-par,,,22,t,f,2,99
04eaccaf-2309-4e7f-939c-3ece60d3b14f,FXF-AHN-APP-par,AHN Site Specific Dialing,,,22,t,f,2,99
83dfdb09-5086-4689-a483-46d8cef45703,FXF-SBR-APP-par,SBR Site Specific Dialing,,,22,t,f,2,99
b7680af6-a83c-434b-85cd-6ec31efce72f,FXF-KNG-tfn-par,FXF-KNG-tfn-par,,,22,t,f,2,99
5655407b-e8d5-4c44-8c48-03feda9f65ef,SERVICES-MGCP-par,PSTN services such as 411 for Local MGCP Gateways,,,22,t,f,2,99
40ff757e-6936-4cbf-b9db-6768d953367f,FXLG-ROS-APP-par,FedEx Logistics ROS Site Specific Partition,,,22,t,f,2,99
d793de42-2a42-4f4a-8b13-0499b53001a1,FXF-WNP-APP-par,FXF-WNP-par,,,22,t,f,2,99
b7331968-9ba7-4b99-85c9-3829e5fdb482,FXF-BND-APP_par,FXF-BND-APP_par,,,22,t,f,2,99
43dcd8ef-ca88-46ba-98af-b9eec872a4ae,FXF-DCU-APP-par,DCU Site Specific Dialing,,,22,t,f,2,99
24adf8aa-c8a7-4d48-a243-9904f0ed6284,FXLG-MMP-APP-par,FedEx Logistics MMP Site Specific Partition,,,22,t,f,2,99
e2540533-e12e-4008-9219-ac7f04d0f347,FXF-FCY-APP-par,FCY Site Specific Dialing,,,22,t,f,2,99
a5e266db-0382-41d5-85bf-39d3f2c756b1,FXF-FLAB-APP_par,FXF-FLAB-APP_par,,,22,t,f,2,99
a15db595-1a1a-401a-886b-3c92e080c164,FXF-FTA-APP-par,FTA Site Specific Dialing,,,22,t,f,2,99
914ac312-1b67-4881-acc3-4f62d05905ea,FSC-PLPA-APP-par,PLPA Site Specific Dialing,,,22,t,f,2,99
fb395576-2c09-4d2e-8554-2574391f4bb7,FXF-JOP-APP-par,JOP Site Specific Dialing,,,22,t,f,2,99
2cfd3ceb-d9f5-4d1b-b9f3-0c833db382dd,FXF-RSP-APP-par,RSP Site Specific Dialing,,,22,t,f,2,99
3ea8dd0e-6bbc-4fce-85ba-5dde3cae31b1,FXF-WNP-par,FXF-WNP-par,,,22,t,f,2,99
